Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Postal Code;City;State;Country;Region;Market;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Shipping Cost;Order Priority;Month;Year;Fiscal year
933;MX-2015-NC1841528-42264;Perşembe, Eylül 17, 2015;Çarşamba, Eylül 23, 2015;Standard Class;NC-1841528;Nathan Cano;Consumer;;Cúcuta;Norte de Santander;Colombia;South America;LATAM;TEC-MA-5543;Technology;Machines;Panasonic Card Printer, Red;227,96;2;0;36,44;17,242;Medium;September;2015;2021
18363;ES-2015-CS12460139-42248;Salı, Eylül 01, 2015;Cumartesi, Eylül 05, 2015;Standard Class;CS-12460139;Chuck Sachs;Consumer;;Manchester;England;United Kingdom;Northern Europe;Europe;TEC-MA-5018;Technology;Machines;Konica Receipt Printer, Durable;734,22;6;0;212,76;27,73;Medium;September;2015;2021
7367;MX-2015-MJ1774018-42275;Pazartesi, Eylül 28, 2015;Cumartesi, Ekim 03, 2015;Standard Class;MJ-1774018;Max Jones;Consumer;;Gaspar;Santa Catarina;Brazil;South America;LATAM;TEC-MA-4203;Technology;Machines;Epson Phone, White;317,52;6;0;149,16;27,919;Medium;September;2015;2021
43465;IR-2015-MC810060-42265;Cuma, Eylül 18, 2015;Salı, Eylül 22, 2015;Standard Class;MC-810060;Mick Crebagga;Consumer;;Khorramabad;Lorestan;Iran;Southern Asia;Asia Pacific;TEC-MA-6139;Technology;Machines;StarTech Card Printer, Wireless;327;2;0;88,26;28,81;Medium;September;2015;2021
27805;IN-2015-TP2141521-42269;Salı, Eylül 22, 2015;Cumartesi, Eylül 26, 2015;Standard Class;TP-2141521;Tom Prescott;Consumer;;Phnom Penh;Phnom Penh;Cambodia;Southeastern Asia;Asia Pacific;TEC-MA-5543;Technology;Machines;Panasonic Card Printer, Red;512,91;3;0;0;59,78;Medium;September;2015;2021
29945;IN-2015-AW1084027-42251;Cuma, Eylül 04, 2015;Perşembe, Eylül 10, 2015;Standard Class;AW-1084027;Anthony Witt;Consumer;;Jieyang;Guangdong;China;Eastern Asia;Asia Pacific;TEC-MA-5003;Technology;Machines;Konica Card Printer, Red;1378,56;8;0;441,12;85,96;Medium;September;2015;2021
41309;SA-2015-MD7860110-42266;Cumartesi, Eylül 19, 2015;Cumartesi, Eylül 26, 2015;Standard Class;MD-7860110;Michael Dominguez;Corporate;;Tabuk;Tabuk;Saudi Arabia;Western Asia;Asia Pacific;TEC-MA-5517;Technology;Machines;Okidata Receipt Printer, Wireless;122,91;1;0;33,18;2,96;Medium;September;2015;2021
42537;GH-2015-SR1074049-42273;Cumartesi, Eylül 26, 2015;Perşembe, Ekim 01, 2015;Standard Class;SR-1074049;Steven Roelle;Home Office;;Kumasi;Ashanti;Ghana;Western Africa;Africa;TEC-MA-6133;Technology;Machines;StarTech Calculator, Red;37,11;1;0;5,55;3,18;Medium;September;2015;2021
4627;MX-2015-TH2155018-42248;Salı, Eylül 01, 2015;Pazar, Eylül 06, 2015;Standard Class;TH-2155018;Tracy Hopkins;Home Office;;São Paulo;São Paulo;Brazil;South America;LATAM;TEC-MA-5542;Technology;Machines;Panasonic Card Printer, Durable;811,72;7;0;284,06;37,725;Medium;September;2015;2021
50907;CG-2015-RW954033-42269;Salı, Eylül 22, 2015;Pazar, Eylül 27, 2015;Standard Class;RW-954033;Rick Wilson;Corporate;;Kinshasa;Kinshasa;Democratic Republic of the Congo;Central Africa;Africa;TEC-MA-5544;Technology;Machines;Panasonic Card Printer, White;688,92;4;0;261,72;54,93;Medium;September;2015;2021
22843;IN-2015-BE1133527-42276;Salı, Eylül 29, 2015;Cumartesi, Ekim 03, 2015;Standard Class;BE-1133527;Bill Eplett;Home Office;;Liaocheng;Shandong;China;Eastern Asia;Asia Pacific;TEC-MA-5018;Technology;Machines;Konica Receipt Printer, Durable;1468,44;12;0;381,6;139,92;Medium;September;2015;2021
49937;PL-2015-FO4305103-42257;Perşembe, Eylül 10, 2015;Salı, Eylül 15, 2015;Standard Class;FO-4305103;Frank Olsen;Consumer;;Warsaw;Masovia;Poland;Eastern Europe;Europe;TEC-CO-3599;Technology;Copiers;Brother Ink, Color;148,74;1;0;72,87;11,23;Medium;September;2015;2021
47143;UP-2015-IM5070137-42273;Cumartesi, Eylül 26, 2015;Cuma, Ekim 02, 2015;Standard Class;IM-5070137;Irene Maddox;Consumer;;Kremenchuk;Poltava;Ukraine;Eastern Europe;Europe;TEC-CO-3703;Technology;Copiers;Canon Personal Copier, Color;288,36;2;0;14,4;20,91;Medium;September;2015;2021
17484;ES-2015-CL1270048-42268;Pazartesi, Eylül 21, 2015;Cuma, Eylül 25, 2015;Standard Class;CL-1270048;Craig Leslie;Home Office;;Cologne;North Rhine-Westphalia;Germany;Western Europe;Europe;TEC-CO-4785;Technology;Copiers;HP Personal Copier, Digital;743,58;6;0;118,8;31,04;Medium;September;2015;2021
20048;ES-2015-MP17470139-42272;Cuma, Eylül 25, 2015;Çarşamba, Eylül 30, 2015;Standard Class;MP-17470139;Mark Packer;Home Office;;Bolton;England;United Kingdom;Northern Europe;Europe;TEC-CO-3596;Technology;Copiers;Brother Fax Machine, Digital;636,36;2;0;203,58;32,29;Medium;September;2015;2021
41652;RS-2015-SP10920108-42262;Salı, Eylül 15, 2015;Pazartesi, Eylül 21, 2015;Standard Class;SP-10920108;Susan Pistek;Consumer;;Angarsk;Irkutsk;Russia;Eastern Europe;Europe;TEC-CO-5997;Technology;Copiers;Sharp Fax Machine, Color;594,18;2;0;47,52;39,53;Medium;September;2015;2021
17946;ES-2015-BS1136548-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;BS-1136548;Bill Shonely;Corporate;;Nuremberg;Bavaria;Germany;Western Europe;Europe;TEC-CO-3587;Technology;Copiers;Brother Copy Machine, Color;527,46;2;0;226,8;40,73;Medium;September;2015;2021
47156;RO-2015-BH1710107-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;BH-1710107;Brosina Hoffman;Consumer;;Ramnicu Valcea;Valcea;Romania;Eastern Europe;Europe;TEC-CO-3708;Technology;Copiers;Canon Wireless Fax, Digital;756,6;2;0;332,88;51,34;Medium;September;2015;2021
48710;HU-2015-JP552057-42249;Çarşamba, Eylül 02, 2015;Çarşamba, Eylül 09, 2015;Standard Class;JP-552057;Jeremy Pistek;Consumer;;Budapest;Budapest;Hungary;Eastern Europe;Europe;TEC-CO-4792;Technology;Copiers;HP Wireless Fax, Laser;720,42;2;0;43,2;57,21;Medium;September;2015;2021
11218;ES-2015-SC2009548-42272;Cuma, Eylül 25, 2015;Perşembe, Ekim 01, 2015;Standard Class;SC-2009548;Sanjit Chand;Consumer;;Oberhausen;North Rhine-Westphalia;Germany;Western Europe;Europe;TEC-CO-3598;Technology;Copiers;Brother Fax Machine, Laser;955,62;3;0;391,77;60,29;Medium;September;2015;2021
17736;ES-2015-GH14485120-42266;Cumartesi, Eylül 19, 2015;Perşembe, Eylül 24, 2015;Standard Class;GH-14485120;Gene Hale;Corporate;;Valencia;Valenciana;Spain;Southern Europe;Europe;TEC-CO-4574;Technology;Copiers;Hewlett Fax and Copier, Laser;1157,22;6;0;219,78;79,37;Medium;September;2015;2021
15770;ES-2015-BF1117064-42263;Çarşamba, Eylül 16, 2015;Pazartesi, Eylül 21, 2015;Standard Class;BF-1117064;Ben Ferrer;Home Office;;Carrara;Tuscany;Italy;Southern Europe;Europe;TEC-CO-4765;Technology;Copiers;HP Copy Machine, Color;1209,45;5;0;241,8;83,89;Medium;September;2015;2021
14160;ES-2015-JE15745120-42249;Çarşamba, Eylül 02, 2015;Pazar, Eylül 06, 2015;Standard Class;JE-15745120;Joel Eaton;Consumer;;Valencia;Valenciana;Spain;Southern Europe;Europe;TEC-CO-3703;Technology;Copiers;Canon Personal Copier, Color;1297,62;9;0;64,8;110,57;Medium;September;2015;2021
48536;JO-2015-DO343567-42274;Pazar, Eylül 27, 2015;Cuma, Ekim 02, 2015;Standard Class;DO-343567;Denny Ordway;Consumer;;Wadi as Sir;'Amman;Jordan;Western Asia;Asia Pacific;TEC-CO-4588;Technology;Copiers;Hewlett Personal Copier, High-Speed;142,47;1;0;44,16;6,35;Medium;September;2015;2021
41865;IZ-2015-NW840061-42252;Cumartesi, Eylül 05, 2015;Perşembe, Eylül 10, 2015;Standard Class;NW-840061;Natalie Webber;Consumer;;Baghdad;Baghdad;Iraq;Western Asia;Asia Pacific;TEC-CO-4580;Technology;Copiers;Hewlett Ink, Digital;148,32;1;0;66,72;12,28;Medium;September;2015;2021
25740;IN-2015-CM1216027-42272;Cuma, Eylül 25, 2015;Çarşamba, Eylül 30, 2015;Standard Class;CM-1216027;Charles McCrossin;Consumer;;Tianjin;Tianjin;China;Eastern Asia;Asia Pacific;TEC-CO-3704;Technology;Copiers;Canon Personal Copier, Digital;427,14;3;0;187,92;17,74;Medium;September;2015;2021
28785;IN-2015-BG1103558-42253;Pazar, Eylül 06, 2015;Pazar, Eylül 13, 2015;Standard Class;BG-1103558;Barry Gonzalez;Consumer;;Thane;Maharashtra;India;Southern Asia;Asia Pacific;TEC-CO-5993;Technology;Copiers;Sharp Fax and Copier, Color;510,12;3;0;50,94;24,01;Medium;September;2015;2021
28789;IN-2015-LM1706527-42265;Cuma, Eylül 18, 2015;Salı, Eylül 22, 2015;Standard Class;LM-1706527;Liz MacKendrick;Consumer;;Jiaozuo;Henan;China;Eastern Asia;Asia Pacific;TEC-CO-4775;Technology;Copiers;HP Fax Machine, High-Speed;2086,98;7;0;145,95;135,99;Medium;September;2015;2021
26587;IN-2015-RB1979527-42256;Çarşamba, Eylül 09, 2015;Pazartesi, Eylül 14, 2015;Standard Class;RB-1979527;Ross Baird;Home Office;;Changchun;Jilin;China;Eastern Asia;Asia Pacific;TEC-CO-3681;Technology;Copiers;Canon Copy Machine, Laser;1310,7;5;0;327,6;43,25;Medium;September;2015;2021
22836;IN-2015-BE1133527-42276;Salı, Eylül 29, 2015;Cumartesi, Ekim 03, 2015;Standard Class;BE-1133527;Bill Eplett;Home Office;;Liaocheng;Shandong;China;Eastern Asia;Asia Pacific;TEC-CO-4770;Technology;Copiers;HP Fax and Copier, Digital;2415,42;14;0;1134,84;169,57;Medium;September;2015;2021
43153;SG-2015-AJ945111-42265;Cuma, Eylül 18, 2015;Çarşamba, Eylül 23, 2015;Standard Class;AJ-945111;Ashley Jarboe;Consumer;;Ouagadougou;Centre;Burkina Faso;Western Africa;Africa;TEC-CO-3704;Technology;Copiers;Canon Personal Copier, Digital;142,38;1;0;7,11;12,15;Medium;September;2015;2021
43156;SG-2015-AJ945111-42265;Cuma, Eylül 18, 2015;Çarşamba, Eylül 23, 2015;Standard Class;AJ-945111;Ashley Jarboe;Consumer;;Ouagadougou;Centre;Burkina Faso;Western Africa;Africa;TEC-CO-5990;Technology;Copiers;Sharp Copy Machine, Color;1926,72;8;0;712,8;130,88;Medium;September;2015;2021
45898;MO-2015-PO919586-42264;Perşembe, Eylül 17, 2015;Pazartesi, Eylül 21, 2015;Standard Class;PO-919586;Phillina Ober;Home Office;;Tangier;Tanger-Tétouan;Morocco;North Africa;Africa;TEC-CO-3707;Technology;Copiers;Canon Wireless Fax, Color;2280,6;6;0;136,8;210,65;Medium;September;2015;2021
8997;MX-2015-TM2101018-42274;Pazar, Eylül 27, 2015;Cuma, Ekim 02, 2015;Standard Class;TM-2101018;Tamara Manning;Consumer;;Itajaí;Santa Catarina;Brazil;South America;LATAM;TEC-PH-5830;Technology;Phones;Samsung Office Telephone, Full Size;133,02;3;0;41,22;4,205;Medium;September;2015;2021
45906;BO-2015-KA652513-42276;Salı, Eylül 29, 2015;Pazartesi, Ekim 05, 2015;Standard Class;KA-652513;Kelly Andreada;Consumer;;Polatsk;Vitsyebsk;Belarus;Eastern Europe;Europe;TEC-PH-5253;Technology;Phones;Motorola Headset, VoIP;159,66;2;0;33,48;7,44;Medium;September;2015;2021
47157;RO-2015-BH1710107-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;BH-1710107;Brosina Hoffman;Consumer;;Ramnicu Valcea;Valcea;Romania;Eastern Europe;Europe;TEC-PH-5254;Technology;Phones;Motorola Headset, with Caller ID;79,74;1;0;26,31;8,24;Medium;September;2015;2021
44750;UP-2015-FM4380137-42264;Perşembe, Eylül 17, 2015;Pazartesi, Eylül 21, 2015;Standard Class;FM-4380137;Fred McMath;Consumer;;Zhytomyr;Zhytomyr;Ukraine;Eastern Europe;Europe;TEC-PH-3143;Technology;Phones;Apple Signal Booster, Cordless;139,5;1;0;34,86;8,43;Medium;September;2015;2021
42447;ZA-2015-DB3615146-42262;Salı, Eylül 15, 2015;Pazartesi, Eylül 21, 2015;Standard Class;DB-3615146;Doug Bickford;Consumer;;Lusaka;Lusaka;Zambia;Eastern Africa;Africa;TEC-PH-5272;Technology;Phones;Motorola Speaker Phone, VoIP;129,87;1;0;5,19;11,61;Medium;September;2015;2021
2882;MX-2015-MB1808582-42272;Cuma, Eylül 25, 2015;Çarşamba, Eylül 30, 2015;Standard Class;MB-1808582;Mick Brown;Consumer;;Nicolás Romero;México;Mexico;Central America;LATAM;TEC-PH-5358;Technology;Phones;Nokia Speaker Phone, Full Size;165,92;2;0;11,6;12,635;Medium;September;2015;2021
25130;ID-2015-JW1607578-42254;Pazartesi, Eylül 07, 2015;Cuma, Eylül 11, 2015;Standard Class;JW-1607578;Julia West;Consumer;;Kuala Lumpur;Kuala Lumpur;Malaysia;Southeastern Asia;Asia Pacific;TEC-PH-5844;Technology;Phones;Samsung Speaker Phone, Full Size;249,06;2;0;12,42;17,49;Medium;September;2015;2021
15447;ES-2015-GW14605139-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;GW-14605139;Giulietta Weimer;Consumer;;Letchworth;England;United Kingdom;Northern Europe;Europe;TEC-PH-5815;Technology;Phones;Samsung Audio Dock, with Caller ID;166,83;1;0;4,98;18,17;Medium;September;2015;2021
10325;ES-2015-AZ1075048-42258;Cuma, Eylül 11, 2015;Salı, Eylül 15, 2015;Standard Class;AZ-1075048;Annie Zypern;Consumer;;Herten;North Rhine-Westphalia;Germany;Western Europe;Europe;TEC-PH-5813;Technology;Phones;Samsung Audio Dock, Full Size;336,24;2;0;43,68;19,08;Medium;September;2015;2021
28786;IN-2015-BG1103558-42253;Pazar, Eylül 06, 2015;Pazar, Eylül 13, 2015;Standard Class;BG-1103558;Barry Gonzalez;Consumer;;Thane;Maharashtra;India;Southern Asia;Asia Pacific;TEC-PH-3798;Technology;Phones;Cisco Office Telephone, VoIP;402,75;5;0;36,15;30,2;Medium;September;2015;2021
5738;MX-2015-MV1748518-42258;Cuma, Eylül 11, 2015;Cuma, Eylül 18, 2015;Standard Class;MV-1748518;Mark Van Huff;Consumer;;Niterói;Rio de Janeiro;Brazil;South America;LATAM;TEC-PH-3806;Technology;Phones;Cisco Smart Phone, Full Size;870,24;2;0;295,88;60,636;Medium;September;2015;2021
22168;IN-2015-MC1784527-42249;Çarşamba, Eylül 02, 2015;Pazartesi, Eylül 07, 2015;Standard Class;MC-1784527;Michael Chen;Consumer;;Qingdao;Shandong;China;Eastern Asia;Asia Pacific;TEC-PH-5267;Technology;Phones;Motorola Smart Phone, Cordless;1285,56;2;0;51,42;127;Medium;September;2015;2021
6021;MX-2015-CS1217537-42251;Cuma, Eylül 04, 2015;Salı, Eylül 08, 2015;Standard Class;CS-1217537;Charles Sheldon;Corporate;;Quito;Pichincha;Ecuador;South America;LATAM;TEC-PH-5261;Technology;Phones;Motorola Office Telephone, VoIP;239,5;5;0;16,7;11,812;Medium;September;2015;2021
7493;US-2015-SM2095082-42274;Pazar, Eylül 27, 2015;Cuma, Ekim 02, 2015;Standard Class;SM-2095082;Suzanne McNair;Corporate;;Tepic;Nayarit;Mexico;Central America;LATAM;TEC-PH-5251;Technology;Phones;Motorola Headset, Cordless;275,3;5;0;19,2;23,271;Medium;September;2015;2021
28429;IN-2015-GM1469558-42259;Cumartesi, Eylül 12, 2015;Çarşamba, Eylül 16, 2015;Standard Class;GM-1469558;Greg Maxwell;Corporate;;Fatehpur;Rajasthan;India;Southern Asia;Asia Pacific;TEC-PH-3796;Technology;Phones;Cisco Office Telephone, Cordless;249,93;3;0;59,94;29,38;Medium;September;2015;2021
11771;ES-2015-BF109758-42250;Perşembe, Eylül 03, 2015;Çarşamba, Eylül 09, 2015;Standard Class;BF-109758;Barbara Fisher;Corporate;;Vienna;Vienna;Austria;Western Europe;Europe;TEC-PH-5272;Technology;Phones;Motorola Speaker Phone, VoIP;779,22;6;0;31,14;59,88;Medium;September;2015;2021
7955;MX-2015-LB1679539-42252;Cumartesi, Eylül 05, 2015;Perşembe, Eylül 10, 2015;Standard Class;LB-1679539;Laurel Beltran;Home Office;;San Salvador;San Salvador;El Salvador;Central America;LATAM;TEC-PH-5349;Technology;Phones;Nokia Office Telephone, with Caller ID;217,1;5;0;80,3;7,49;Medium;September;2015;2021
43152;SG-2015-AJ945111-42265;Cuma, Eylül 18, 2015;Çarşamba, Eylül 23, 2015;Standard Class;AJ-945111;Ashley Jarboe;Consumer;;Ouagadougou;Centre;Burkina Faso;Western Africa;Africa;FUR-FU-5724;Furniture;Furnishings;Rubbermaid Door Stop, Duo Pack;87,72;2;0;6,12;3,92;Medium;September;2015;2021
5114;MX-2015-ND1837051-42276;Salı, Eylül 29, 2015;Pazar, Ekim 04, 2015;Standard Class;ND-1837051;Natalie DeCherney;Consumer;;Mixco;Guatemala;Guatemala;Central America;LATAM;FUR-FU-5725;Furniture;Furnishings;Rubbermaid Door Stop, Durable;54,44;2;0;13,04;4,414;Medium;September;2015;2021
23019;IN-2015-MA1799527-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;MA-1799527;Michelle Arnett;Home Office;;Yueyang;Hunan;China;Eastern Asia;Asia Pacific;FUR-FU-3951;Furniture;Furnishings;Deflect-O Photo Frame, Duo Pack;103,92;2;0;35,28;3,6;Medium;September;2015;2021
14846;ES-2015-BM1157545-42276;Salı, Eylül 29, 2015;Pazar, Ekim 04, 2015;Standard Class;BM-1157545;Brendan Murry;Corporate;;Brest;Brittany;France;Western Europe;Europe;FUR-FU-5735;Furniture;Furnishings;Rubbermaid Photo Frame, Black;103,5;2;0;2,04;6,45;Medium;September;2015;2021
50584;IR-2015-AB25560-42249;Çarşamba, Eylül 02, 2015;Salı, Eylül 08, 2015;Standard Class;AB-25560;Alejandro Ballentine;Home Office;;Zahedan;Sistan Va Baluchestan;Iran;Southern Asia;Asia Pacific;FUR-FU-5729;Furniture;Furnishings;Rubbermaid Frame, Durable;213,84;2;0;53,46;18,22;Medium;September;2015;2021
6536;MX-2015-JM1558018-42250;Perşembe, Eylül 03, 2015;Çarşamba, Eylül 09, 2015;Standard Class;JM-1558018;Jill Matthias;Consumer;;Balneário Camboriú;Santa Catarina;Brazil;South America;LATAM;FUR-FU-5739;Furniture;Furnishings;Rubbermaid Stacking Tray, Black;16,8;1;0;1,34;1,155;Medium;September;2015;2021
41864;IZ-2015-NW840061-42252;Cumartesi, Eylül 05, 2015;Perşembe, Eylül 10, 2015;Standard Class;NW-840061;Natalie Webber;Consumer;;Baghdad;Baghdad;Iraq;Western Asia;Asia Pacific;FUR-FU-6244;Furniture;Furnishings;Tenex Door Stop, Erganomic;42,51;1;0;6,78;1,36;Medium;September;2015;2021
25102;IN-2015-KW1657058-42256;Çarşamba, Eylül 09, 2015;Çarşamba, Eylül 16, 2015;Standard Class;KW-1657058;Kelly Williams;Consumer;;Chennai;Tamil Nadu;India;Southern Asia;Asia Pacific;FUR-FU-3951;Furniture;Furnishings;Deflect-O Photo Frame, Duo Pack;51,96;1;0;17,64;2,32;Medium;September;2015;2021
41308;SA-2015-MD7860110-42266;Cumartesi, Eylül 19, 2015;Cumartesi, Eylül 26, 2015;Standard Class;MD-7860110;Michael Dominguez;Corporate;;Tabuk;Tabuk;Saudi Arabia;Western Asia;Asia Pacific;FUR-FU-3067;Furniture;Furnishings;Advantus Stacking Tray, Erganomic;24,99;1;0;7,74;2,62;Medium;September;2015;2021
41424;IR-2015-ER385560-42257;Perşembe, Eylül 10, 2015;Çarşamba, Eylül 16, 2015;Standard Class;ER-385560;Elpida Rittenbach;Corporate;;Varamin;Tehran;Iran;Southern Asia;Asia Pacific;FUR-FU-6236;Furniture;Furnishings;Tenex Clock, Black;50,25;1;0;12,54;2,97;Medium;September;2015;2021
42245;IZ-2015-TB1119061-42255;Salı, Eylül 08, 2015;Salı, Eylül 15, 2015;Standard Class;TB-1119061;Thomas Brumley;Home Office;;Baghdad;Baghdad;Iraq;Western Asia;Asia Pacific;FUR-FU-3048;Furniture;Furnishings;Advantus Photo Frame, Duo Pack;53,04;1;0;20,13;4,03;Medium;September;2015;2021
49980;ML-2015-NP868579-42255;Salı, Eylül 08, 2015;Cumartesi, Eylül 12, 2015;Standard Class;NP-868579;Nora Pelletier;Home Office;;Kayes;Kayes;Mali;Western Africa;Africa;FUR-FU-5727;Furniture;Furnishings;Rubbermaid Frame, Black;109,89;1;0;41,73;7,01;Medium;September;2015;2021
45865;RO-2015-NM8445107-42258;Cuma, Eylül 11, 2015;Perşembe, Eylül 17, 2015;Standard Class;NM-8445107;Nathan Mautz;Home Office;;Constanta;Constanta;Romania;Eastern Europe;Europe;FUR-FU-3942;Furniture;Furnishings;Deflect-O Frame, Durable;107,07;1;0;43,89;8,15;Medium;September;2015;2021
42512;SF-2015-JM6195117-42252;Cumartesi, Eylül 05, 2015;Perşembe, Eylül 10, 2015;Standard Class;JM-6195117;Justin MacKendrick;Consumer;;Rustenburg;North-West;South Africa;Southern Africa;Africa;FUR-FU-6242;Furniture;Furnishings;Tenex Door Stop, Duo Pack;175,8;4;0;79,08;12,02;Medium;September;2015;2021
48721;IV-2015-EH394529-42258;Cuma, Eylül 11, 2015;Çarşamba, Eylül 16, 2015;Standard Class;EH-394529;Eric Hoffmann;Consumer;;Abidjan;Lagunes;Cote d'Ivoire;Western Africa;Africa;FUR-FU-6242;Furniture;Furnishings;Tenex Door Stop, Duo Pack;175,8;4;0;79,08;20,66;Medium;September;2015;2021
7384;MX-2015-CB1241518-42249;Çarşamba, Eylül 02, 2015;Salı, Eylül 08, 2015;Standard Class;CB-1241518;Christy Brittain;Consumer;;São Paulo;São Paulo;Brazil;South America;LATAM;FUR-FU-3065;Furniture;Furnishings;Advantus Stacking Tray, Black;105,72;6;0;52,8;3,183;Medium;September;2015;2021
7370;MX-2015-TS2165518-42270;Çarşamba, Eylül 23, 2015;Salı, Eylül 29, 2015;Standard Class;TS-2165518;Trudy Schmidt;Consumer;;Goiânia;Goiás;Brazil;South America;LATAM;FUR-FU-6239;Furniture;Furnishings;Tenex Clock, Erganomic;97,74;3;0;28,32;4,477;Medium;September;2015;2021
1657;MX-2015-TS2120537-42250;Perşembe, Eylül 03, 2015;Pazartesi, Eylül 07, 2015;Standard Class;TS-2120537;Thomas Seio;Corporate;;Guayaquil;Guayas;Ecuador;South America;LATAM;FUR-FU-5726;Furniture;Furnishings;Rubbermaid Door Stop, Erganomic;84,84;3;0;38,16;4,561;Medium;September;2015;2021
4786;MX-2015-ZC2191018-42259;Cumartesi, Eylül 12, 2015;Cuma, Eylül 18, 2015;Standard Class;ZC-2191018;Zuschuss Carroll;Consumer;;Brasília;Federal District;Brazil;South America;LATAM;FUR-FU-4104;Furniture;Furnishings;Eldon Stacking Tray, Erganomic;140,56;7;0;47,74;6,835;Medium;September;2015;2021
4564;MX-2015-AM1036018-42255;Salı, Eylül 08, 2015;Pazartesi, Eylül 14, 2015;Standard Class;AM-1036018;Alice McCarthy;Corporate;;Eunápolis;Bahia;Brazil;South America;LATAM;FUR-FU-4084;Furniture;Furnishings;Eldon Photo Frame, Duo Pack;310,24;8;0;12,32;18,463;Medium;September;2015;2021
28038;IN-2015-DC1285058-42272;Cuma, Eylül 25, 2015;Salı, Eylül 29, 2015;Standard Class;DC-1285058;Dan Campbell;Consumer;;Kanpur;Uttar Pradesh;India;Southern Asia;Asia Pacific;FUR-FU-5731;Furniture;Furnishings;Rubbermaid Light Bulb, Black;94,2;5;0;41,4;6,09;Medium;September;2015;2021
23387;IN-2015-LW1682558-42256;Çarşamba, Eylül 09, 2015;Pazartesi, Eylül 14, 2015;Standard Class;LW-1682558;Laurel Workman;Corporate;;Mysore;Karnataka;India;Southern Asia;Asia Pacific;FUR-FU-6269;Furniture;Furnishings;Tenex Photo Frame, Duo Pack;155,7;3;0;55,98;9,98;Medium;September;2015;2021
25127;ID-2015-JW1607578-42254;Pazartesi, Eylül 07, 2015;Cuma, Eylül 11, 2015;Standard Class;JW-1607578;Julia West;Consumer;;Kuala Lumpur;Kuala Lumpur;Malaysia;Southeastern Asia;Asia Pacific;FUR-FU-6255;Furniture;Furnishings;Tenex Frame, Durable;321,03;3;0;73,8;19,04;Medium;September;2015;2021
